"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x333541114","x1271273865155612672",2020-06-12 02:51:23,"CBronzoni","Jarrel, pai da casa Gucci, é tudo de bom... e eu vi um vídeo dele que me deixou chocado!!! #LegendaryMAX https://t.co/vHQ8GvwmGj","Twitter for Android",104,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/tweet_video_thumb/EaR41deUwAAdm_0.jpg","https://t.co/vHQ8GvwmGj","https://twitter.com/CBronzoni/status/1271273865155612672/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EaR41deUwAAdm_0.jpg","https://t.co/vHQ8GvwmGj","https://twitter.com/CBronzoni/status/1271273865155612672/photo/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CBronzoni/status/1271273865155612672","Cândido Bronzoni","Lajeado, Brasil","Taurino, Gaúcho, Fisioterapeuta e Doutorando em Saúde Coletiva!
Amo a Mocidade Independente de Padre Miguel, a Gaga e o Grêmio!",,FALSE,442,580,1,21276,27071,2011-07-11 18:06:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/333541114/1580433626","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1149750059002748928/Ox6dWNf0_normal.png"
"x3064983759","x1271273800793903111",2020-06-12 02:51:07,"jaqcuesadit","É ELE! @JazzulEscada o eterno rei... #LegendaryMAX https://t.co/HUkAL1FCXN","Twitter for Android",50,,,,FALSE,FALSE,1,0,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/media/EaR4xmjWoAEBc-z.jpg","https://t.co/HUkAL1FCXN","https://twitter.com/jaqcuesadit/status/1271273800793903111/photo/1","photo","http://pbs.twimg.com/media/EaR4xmjWoAEBc-z.jpg","https://t.co/HUkAL1FCXN","https://twitter.com/jaqcuesadit/status/1271273800793903111/photo/1",,"x115725324","JazzulEscada","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jaqcuesadit/status/1271273800793903111","jacques","salvador","are we blessed or cursed? do we make love, or destroy it?",,FALSE,1367,900,11,132838,259342,2015-03-01 00:49:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/3064983759/1589929843","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268913291688017921/xdrHjn-P_normal.jpg"
"x34756081","x1271273045743865857",2020-06-12 02:48:07,"cereseuphrosyne","MEU DEUS! #LegendaryMAX entregou mais um episódio perfeito.","Twitter for Android",59,,,,FALSE,FALSE,1,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cereseuphrosyne/status/1271273045743865857","ceres euphrosyne ☄","CHROMATICA","ando meio desligado","https://t.co/tCYKFg3mcX",FALSE,4595,946,19,22805,96426,2009-04-23 22:39:10,FALSE,"https://t.co/tCYKFg3mcX","http://instagram.com/felipealvesr",,"https://pbs.twimg.com/profile_banners/34756081/1591844272","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1268048599956566017/ebzPVDEZ_normal.jpg"
"x1245771865752244225","x1271271719907528706",2020-06-12 02:42:51,"landslidebay","y’all can’t believe sis chopped Jazzul Escada from that body category!!!! 

jazzul really walked out there with that hairy bawdddy with conviction and I —wooooh hold me sir #LegendaryHBO #LegendaryMAX https://t.co/NBS2t69RZu","Twitter for iPhone",200,,,,FALSE,FALSE,4,1,,,"LegendaryHBO LegendaryMAX",,,,,"http://pbs.twimg.com/tweet_video_thumb/EaR240KX0AAhcIU.jpg","https://t.co/NBS2t69RZu","https://twitter.com/landslidebay/status/1271271719907528706/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EaR240KX0AAhcIU.jpg","https://t.co/NBS2t69RZu","https://twitter.com/landslidebay/status/1271271719907528706/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/landslidebay/status/1271271719907528706","child of the moon","","W.A.R. || #WitchesAgainstRacists || Gemini ♊️ Sun, Libra ♎️ Rising, Aquarius ♒️ Moon",,FALSE,3,82,0,383,2281,2020-04-02 17:55:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/1245771865752244225/1590836535",,"http://pbs.twimg.com/profile_images/1271777741227134976/wJ6k7Z4F_normal.jpg"
"x1245771865752244225","x1271271931036274688",2020-06-12 02:43:42,"landslidebay","Jazzul Escada was like 🤤🥵🥵

#LegendaryHBO #LegendaryMAX https://t.co/dPIYnIrbCV","Twitter for iPhone",55,,,,FALSE,FALSE,1,0,,,"LegendaryHBO LegendaryMAX",,,,,"http://pbs.twimg.com/tweet_video_thumb/EaR3E42X0AA455V.jpg","https://t.co/dPIYnIrbCV","https://twitter.com/landslidebay/status/1271271931036274688/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EaR3E42X0AA455V.jpg","https://t.co/dPIYnIrbCV","https://twitter.com/landslidebay/status/1271271931036274688/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/landslidebay/status/1271271931036274688","child of the moon","","W.A.R. || #WitchesAgainstRacists || Gemini ♊️ Sun, Libra ♎️ Rising, Aquarius ♒️ Moon",,FALSE,3,82,0,383,2281,2020-04-02 17:55:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/1245771865752244225/1590836535",,"http://pbs.twimg.com/profile_images/1271777741227134976/wJ6k7Z4F_normal.jpg"
"x125476386","x1269019098056404993",2020-06-05 21:31:44,"robertokaercher","o law dando um fora na poc da plateia 🗣🗣🗣🗣 #LegendaryMax","Twitter for iPhone",56,,,,FALSE,FALSE,0,0,,,"LegendaryMax",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/robertokaercher/status/1269019098056404993","roberto 🦋","São Paulo, Brasil","o juiz me considerou louca",,FALSE,677,652,71,58892,8343,2010-03-22 23:19:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/125476386/1588830010","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1252840619946340356/dJQvYrCm_normal.jpg"
"x125476386","x1271271865793818624",2020-06-12 02:43:26,"robertokaercher","socorro passei o episódio INTEIRO tarando o nico tortorella #LegendaryMax https://t.co/gQbE0sZEtg","Twitter for iPhone",73,,,,FALSE,FALSE,0,0,,,"LegendaryMax",,,,,"http://pbs.twimg.com/tweet_video_thumb/EaR3BL7X0AAsjSy.jpg","https://t.co/gQbE0sZEtg","https://twitter.com/robertokaercher/status/1271271865793818624/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EaR3BL7X0AAsjSy.jpg","https://t.co/gQbE0sZEtg","https://twitter.com/robertokaercher/status/1271271865793818624/photo/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/robertokaercher/status/1271271865793818624","roberto 🦋","São Paulo, Brasil","o juiz me considerou louca",,FALSE,677,652,71,58892,8343,2010-03-22 23:19:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/125476386/1588830010","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1252840619946340356/dJQvYrCm_normal.jpg"
"x956229269717422085","x1271271001750372353",2020-06-12 02:40:00,"justgleydson","House of Lanvin nunca decepciona né, House of Ninja tbm serviu demais #LegendaryMax","Twitter for Android",83,,,,FALSE,FALSE,0,0,,,"LegendaryMax",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/justgleydson/status/1271271001750372353","glen glen","Alagoas - Brazil","Querido Diário, o bagulho é louco e o processo é lento 

𐂂
 ","https://t.co/ZWz1hzNQam",FALSE,160,121,0,9200,24020,2018-01-24 18:16:38,FALSE,"https://t.co/ZWz1hzNQam","https://www.instagram.com/gleydsxx/",,"https://pbs.twimg.com/profile_banners/956229269717422085/1546565479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268489153253122049/Pq6glHaG_normal.jpg"
"x137505747","x1271268517967540225",2020-06-12 02:30:08,"simplymenal","Why y’all didn’t tell me about Jarrell?! #LegendaryMax https://t.co/y93xXzMprb","Twitter for iPhone",54,,,,FALSE,FALSE,2,0,,,"LegendaryMax",,,,,"http://pbs.twimg.com/tweet_video_thumb/EaRz9X2XQAINCcd.jpg","https://t.co/y93xXzMprb","https://twitter.com/simplymenal/status/1271268517967540225/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EaRz9X2XQAINCcd.jpg","https://t.co/y93xXzMprb","https://twitter.com/simplymenal/status/1271268517967540225/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/simplymenal/status/1271268517967540225","Know It All Menal","Space Bound.","You are now looking at one smart black boy.",,FALSE,606,708,12,41642,9047,2010-04-26 23:28:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/137505747/1555028225","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1264941652457803783/YQe6sswf_normal.jpg"
"x22171371","x1271268238903648258",2020-06-12 02:29:01,"McCoy1906","Another solid episode for #LegendaryMax","Twitter for iPhone",39,,,,FALSE,FALSE,0,0,,,"LegendaryMax",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/McCoy1906/status/1271268238903648258","ⓂⓒⒸⓞⓨ①⑨⓪⑥","Washington, DC","My great hope is to laugh as much as I cry; to get my work done and try to love somebody and have the courage to accept the love in return. -Maya Angelou",,FALSE,183,531,2,19784,14205,2009-02-27 18:33:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/22171371/1571536684","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1189364313275994113/DwgqgjBx_normal.jpg"
"x1020716439391686661","x1271266896797749248",2020-06-12 02:23:41,"Its_BreeNicole","Knowing that packrat is my soror made her moment on stage even more special for me. I was so happy for her  #LegendaryMAX","Twitter for iPhone",121,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Its_BreeNicole/status/1271266896797749248","Brianna","Nothing but Memphis","@UTKnoxville B.A. 🍊 . @UnivWestGa M.Ed. 🐺. Advocate for Equitable Education. Finer Woman. Beyoncé Stan. Dog Mama 🐶. I RT things that are important and funny.","https://t.co/7ODkl5qlq4",FALSE,246,291,0,4838,1186,2018-07-21 17:05:37,FALSE,"https://t.co/7ODkl5qlq4","http://zphib1920.org",,"https://pbs.twimg.com/profile_banners/1020716439391686661/1589709459","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1270727927500595201/ozK5yvdM_normal.jpg"
"x1020716439391686661","x1271100763889164288",2020-06-11 15:23:32,"Its_BreeNicole","I feel like Meg doesn’t care for Law Roach and  I dont blame her lol #LegendaryMAX","Twitter for iPhone",82,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Its_BreeNicole/status/1271100763889164288","Brianna","Nothing but Memphis","@UTKnoxville B.A. 🍊 . @UnivWestGa M.Ed. 🐺. Advocate for Equitable Education. Finer Woman. Beyoncé Stan. Dog Mama 🐶. I RT things that are important and funny.","https://t.co/7ODkl5qlq4",FALSE,246,291,0,4838,1186,2018-07-21 17:05:37,FALSE,"https://t.co/7ODkl5qlq4","http://zphib1920.org",,"https://pbs.twimg.com/profile_banners/1020716439391686661/1589709459","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1270727927500595201/ozK5yvdM_normal.jpg"
"x64293480","x1271266817009504259",2020-06-12 02:23:22,"_diorr","sou muito cadelinha da House of Lanvin simm! #Legendarymax","Twitter for Android",58,,,,FALSE,FALSE,0,0,,,"Legendarymax",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_diorr/status/1271266817009504259","house of Lanvin","Toledo, Brasil","Eng. Químico - 📚 | English teacher - ❤ | 26 y | Virgo - ♍ | @eduardoboffo - 👬 | Pai do Johnnie e da Khaleesi - 🐶🐶 | TV Show lover - 📺","https://t.co/KywC0EEI62",FALSE,171,570,2,6091,3590,2009-08-10 00:32:55,FALSE,"https://t.co/KywC0EEI62","http://instagram.com/jorgetonel",,"https://pbs.twimg.com/profile_banners/64293480/1477536667","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/742828095791587333/fPEc1gF1_normal.jpg"
"x1084698857915609088","x1271266704002170880",2020-06-12 02:22:55,"sacksonsackss","Hi @LensCrafters I think you should consider giving @LUXURYLAW a complimentary vision screening because how in the hell could someone chop @JazzulEscada walking body on #LegendaryMAX unless they’re fucking blind","Twitter for iPhone",211,,,,FALSE,FALSE,1,0,,,"LegendaryMAX",,,,,,,,,,,,,"x56459572 x23852218 x115725324","LensCrafters LUXURYLAW JazzulEscada","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sacksonsackss/status/1271266704002170880","säck","outer space","I’m a proud gay country b̶o̶y̶ man who likes to stan Demi Lovato, cook, mind my own damn business, and play video games. #blacklivesmatter",,FALSE,143,306,0,2017,4483,2019-01-14 06:28:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1084698857915609088/1590233926",,"http://pbs.twimg.com/profile_images/1270392747472457730/HCIHbUFZ_normal.jpg"
"x1084698857915609088","x1271264921750138881",2020-06-12 02:15:50,"sacksonsackss","Omg I’m watching the body category now and @JazzulEscada words can’t express how much I love you 🥺❤️ #LegendaryMAX","Twitter for iPhone",114,,,,FALSE,FALSE,4,0,,,"LegendaryMAX",,,,,,,,,,,,,"x115725324","JazzulEscada","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sacksonsackss/status/1271264921750138881","säck","outer space","I’m a proud gay country b̶o̶y̶ man who likes to stan Demi Lovato, cook, mind my own damn business, and play video games. #blacklivesmatter",,FALSE,143,306,0,2017,4483,2019-01-14 06:28:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1084698857915609088/1590233926",,"http://pbs.twimg.com/profile_images/1270392747472457730/HCIHbUFZ_normal.jpg"
"x135959423","x1271265442598879233",2020-06-12 02:17:55,"eduardoboffo","Só eu que não entendi aquele corte grotesco que teve no último episódio de #legendaryMAX ?","Twitter for iPhone",90,,,,FALSE,FALSE,0,0,,,"legendaryMAX",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/eduardoboffo/status/1271265442598879233","Eduardo Vieira Boffo","Brasil","","https://t.co/Ht2HHf1h8Y",FALSE,107,394,0,3033,294,2010-04-22 17:05:12,FALSE,"https://t.co/Ht2HHf1h8Y","http://www.facebook.com/profile.php?id=100000089224975",,"https://pbs.twimg.com/profile_banners/135959423/1354537400","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1266407476238450689/DsFpAb0U_normal.jpg"
"x1187215115050987521","x1271264723724570624",2020-06-12 02:15:03,"Cass_GDL","Ta muito bom mano, House of Ninja ta de volta finalmente, e Lavin foram muito bem também 

Gucci amo o pai só, e não nego que mereciam ser eliminados, não entendi do nada continuaram mas ok #LegendaryMAX","Twitter for iPhone",203,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Cass_GDL/status/1271264723724570624","CA⚡️⚡️IANO","","",,FALSE,71,105,0,1356,3707,2019-10-24 03:52:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1187215115050987521/1578490059",,"http://pbs.twimg.com/profile_images/1208264468897173505/_IGOcwdF_normal.jpg"
"x1558199534","x1271264532560830467",2020-06-12 02:14:18,"edweirdoc","omg im having an orgasm watching sheriff of seduction category #LegendaryMAX","Twitter for iPhone",76,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/edweirdoc/status/1271264532560830467","eduardo coulée","Minas Gerais, Brasil","já disse e repito: não me levem a sério, sou falsa, manipuladora, mentirosa e filha da p*ta","https://t.co/vQXATRmBwV",FALSE,221,198,2,18605,41805,2013-06-30 14:37:57,FALSE,"https://t.co/vQXATRmBwV","https://www.instagram.com/eduardocdsj/",,"https://pbs.twimg.com/profile_banners/1558199534/1590901896","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1266964331159326721/iTkjfIMt_normal.jpg"
"x1065757836746125313","x1271262634034241537",2020-06-12 02:06:45,"lalisaexplict","finalmente as maravilhosas da haus of ninja se redimiram e saíram do limbo #LegendaryMAX","Twitter for Android",88,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lalisaexplict/status/1271262634034241537","brendø 🤟","mps; armyblinkers;","#BANGPINK: we're legends. | fan account","https://t.co/THyjeO37KQ",FALSE,14236,5926,94,80675,56604,2018-11-23 00:04:03,FALSE,"https://t.co/THyjeO37KQ","http://bangpink.xn--c6h",,"https://pbs.twimg.com/profile_banners/1065757836746125313/1589923564",,"http://pbs.twimg.com/profile_images/1262857079406170118/RCFbCMVa_normal.jpg"
"x1065757836746125313","x1271263724674994176",2020-06-12 02:11:05,"lalisaexplict","lavin e ninja meu top 2 🤱🏾 #LegendaryMAX","Twitter for Android",40,,,,FALSE,FALSE,1,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lalisaexplict/status/1271263724674994176","brendø 🤟","mps; armyblinkers;","#BANGPINK: we're legends. | fan account","https://t.co/THyjeO37KQ",FALSE,14236,5926,94,80675,56604,2018-11-23 00:04:03,FALSE,"https://t.co/THyjeO37KQ","http://bangpink.xn--c6h",,"https://pbs.twimg.com/profile_banners/1065757836746125313/1589923564",,"http://pbs.twimg.com/profile_images/1262857079406170118/RCFbCMVa_normal.jpg"
"x1065757836746125313","x1271263288446390274",2020-06-12 02:09:21,"lalisaexplict","literalmente EU quando eles tavam desfilando corpo #LegendaryMAX https://t.co/fzQYgYqMoH","Twitter for Android",64,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/media/EaRvOTlWsAAj_el.jpg","https://t.co/fzQYgYqMoH","https://twitter.com/lalisaexplict/status/1271263288446390274/photo/1","photo","http://pbs.twimg.com/media/EaRvOTlWsAAj_el.jpg","https://t.co/fzQYgYqMoH","https://twitter.com/lalisaexplict/status/1271263288446390274/photo/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lalisaexplict/status/1271263288446390274","brendø 🤟","mps; armyblinkers;","#BANGPINK: we're legends. | fan account","https://t.co/THyjeO37KQ",FALSE,14236,5926,94,80675,56604,2018-11-23 00:04:03,FALSE,"https://t.co/THyjeO37KQ","http://bangpink.xn--c6h",,"https://pbs.twimg.com/profile_banners/1065757836746125313/1589923564",,"http://pbs.twimg.com/profile_images/1262857079406170118/RCFbCMVa_normal.jpg"
"x1065757836746125313","x1271264243095142400",2020-06-12 02:13:09,"lalisaexplict","a dolores calou a boca de todo mundo que ficou dizendo que a chise era a única que prestava da haus of ninja #LegendaryMAX","Twitter for Android",122,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lalisaexplict/status/1271264243095142400","brendø 🤟","mps; armyblinkers;","#BANGPINK: we're legends. | fan account","https://t.co/THyjeO37KQ",FALSE,14236,5926,94,80675,56604,2018-11-23 00:04:03,FALSE,"https://t.co/THyjeO37KQ","http://bangpink.xn--c6h",,"https://pbs.twimg.com/profile_banners/1065757836746125313/1589923564",,"http://pbs.twimg.com/profile_images/1262857079406170118/RCFbCMVa_normal.jpg"
"x116612219","x1269097538423930880",2020-06-06 02:43:26,"trainnconductor","House of Balmain killed the circus ball. #LegendaryMAX","Twitter for Android",54,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/trainnconductor/status/1269097538423930880","it me ya boy","California","whatever you like.
whatever feels good.
whatever takes you mountain high.",,FALSE,523,751,11,122006,174636,2010-02-23 02:33:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/116612219/1545299787","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1211934174577250304/0pivzFuw_normal.jpg"
"x116612219","x1271253745339256835",2020-06-12 01:31:26,"trainnconductor","Came for the fierce House culture.
Stayed for Jarrell's fine ass.
#LegendaryMAX","Twitter for Android",79,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/trainnconductor/status/1271253745339256835","it me ya boy","California","whatever you like.
whatever feels good.
whatever takes you mountain high.",,FALSE,523,751,11,122006,174636,2010-02-23 02:33:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/116612219/1545299787","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1211934174577250304/0pivzFuw_normal.jpg"
"x116612219","x1271255004603506689",2020-06-12 01:36:26,"trainnconductor","Every time Jarrell talks. #LegendaryMAX https://t.co/BfnqrLp1t6","Twitter for Android",39,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/tweet_video_thumb/EaRnr4tVAAA2KAg.jpg","https://t.co/BfnqrLp1t6","https://twitter.com/trainnconductor/status/1271255004603506689/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EaRnr4tVAAA2KAg.jpg","https://t.co/BfnqrLp1t6","https://twitter.com/trainnconductor/status/1271255004603506689/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/trainnconductor/status/1271255004603506689","it me ya boy","California","whatever you like.
whatever feels good.
whatever takes you mountain high.",,FALSE,523,751,11,122006,174636,2010-02-23 02:33:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/116612219/1545299787","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1211934174577250304/0pivzFuw_normal.jpg"
"x116612219","x1271263973657075712",2020-06-12 02:12:04,"trainnconductor","Can we give it up for Tanisha Scott tho? You know she doing WORK. #LegendaryMAX","Twitter for Android",79,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/trainnconductor/status/1271263973657075712","it me ya boy","California","whatever you like.
whatever feels good.
whatever takes you mountain high.",,FALSE,523,751,11,122006,174636,2010-02-23 02:33:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/116612219/1545299787","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1211934174577250304/0pivzFuw_normal.jpg"
"x116612219","x1269103475113287681",2020-06-06 03:07:01,"trainnconductor","I'm kinda into DJ MikeQ #LegendaryMAX","Twitter for Android",37,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/trainnconductor/status/1269103475113287681","it me ya boy","California","whatever you like.
whatever feels good.
whatever takes you mountain high.",,FALSE,523,751,11,122006,174636,2010-02-23 02:33:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/116612219/1545299787","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1211934174577250304/0pivzFuw_normal.jpg"
"x116612219","x1271259030292324354",2020-06-12 01:52:26,"trainnconductor","Jazzul did so well. I'd be down. #LegendaryMAX","Twitter for Android",46,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/trainnconductor/status/1271259030292324354","it me ya boy","California","whatever you like.
whatever feels good.
whatever takes you mountain high.",,FALSE,523,751,11,122006,174636,2010-02-23 02:33:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/116612219/1545299787","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1211934174577250304/0pivzFuw_normal.jpg"
